name,id,guid,type,icon,total,encounterId,encounterName,encounterDifficulty,encounterKill,encounterDate
Lefox,9,175528845,Shaman,Shaman-Restoration,1310613,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,5158928,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,8692250,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,7020803,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,9318924,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,559368,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,5310754,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,7542999,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,9215629,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,7911438,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,8052601,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,892949,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,10776044,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,859004,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,12264524,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,4665180,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,8782529,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,5165726,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,7244571,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,8387648,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,1268351,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,4238545,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,33503172,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,36242413,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,31307334,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,3864073,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,27276871,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,40461657,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,28655947,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,30686248,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,32650428,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,3067814,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,39798588,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,3067420,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,49889006,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,21739187,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,36705863,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,26539059,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,39221283,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,36892654,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,8538916,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,16537977,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,15476248,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,22098182,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,18220485,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,2052384,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,25606549,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,13170871,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Assassination,12606401,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,17682163,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,17522139,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,1703400,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,9634640,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,1766116,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,30610510,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,10685164,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,27899193,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,13234250,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,23640587,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,21742728,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,4342669,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,10890176,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,9784474,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,11622601,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,11182238,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,855535,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,12618049,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,10253941,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,11542169,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Assassination,11259724,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,9011061,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,832545,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,983399,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,13694336,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,15221071,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,7324654,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,12538386,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,10957083,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,9633867,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,12886758,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,1445886,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,5537973,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,10182807,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,12455038,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,12504654,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,843100,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,11366007,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,11349036,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Assassination,12306084,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,11365712,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,11915159,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,1048405,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,15361744,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,994705,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,15964928,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,7492014,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,10964194,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,9526605,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,11692377,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,14054970,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,1682647,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,7048203,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,8193977,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,10822529,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,8782103,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,727605,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,9123042,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Assassination,8147486,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,9079104,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,9547593,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,8436027,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,964495,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,10162424,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,953005,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,11712189,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,5637242,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,8531106,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,6631488,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,6953160,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,1344682,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,10474496,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,4755687,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,27690653,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,31135049,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,30299381,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,3495999,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,21981576,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,26133215,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,33512048,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,24132520,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,30176030,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,2089963,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,2590572,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,32872001,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,34864522,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,16224137,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,36198389,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,9788735,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,29701615,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,6336718,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,29590401,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,14958786,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,32196998,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,34459809,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,13579943,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,3604355,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,28481097,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,35648676,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,29944572,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,29985694,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,33389010,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,2765172,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,41951550,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,3223690,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,46522537,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,24139546,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,38236138,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,10731010,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,43562334,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,30554748,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,7658852,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,21911684,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,9063716,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,9313587,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,8533148,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,656419,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,11580152,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,6470464,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,8651379,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,8743312,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,8337917,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,722864,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,922510,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,9841670,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,13201897,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,5641512,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,9923562,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,7976058,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,7860309,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,1470287,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,9770017,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,4521872,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,11543815,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,10111312,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,10997183,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,734665,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,10975936,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,13271664,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,9399638,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,11031574,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,10837201,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,991689,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,12306329,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,852189,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,14003069,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,6843525,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,10594084,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,9680451,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,9907985,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,1762619,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,12147225,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,6437502,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,10291897,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,11734394,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,12741118,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,1463998,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,11508153,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,11869299,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,10851271,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,11579412,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,11905276,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,14119500,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,1040662,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,1393322,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,16788016,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,6800981,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,12024360,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,10774528,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,9774874,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,14318814,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,1198139,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,5953203,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,10955830,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,12538657,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,11036555,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,829009,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,12319668,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,10450338,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,9025739,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,10874502,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,9833069,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,827962,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,12852640,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,1287574,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,14378384,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,6127103,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,11089320,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,8073702,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,9832520,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,1432284,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,11358722,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,5180514,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,6250387,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,7038702,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,6771874,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,226583,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,7348230,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,6418801,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,6552869,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,5768254,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,5213024,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,747250,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,748945,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,6139756,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,6706076,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,2964325,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,6390249,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,5265311,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,788350,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,5804709,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,1015177,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,2869358,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,7030327,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,11891650,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,8667425,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,667790,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,9134589,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,11097749,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,8402927,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,8846033,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,8398059,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,10301971,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,809397,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,917878,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,8592516,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,5492035,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,9951469,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,8696151,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,8752324,2685,2685,5,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,9934490,2685,2685,5,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,831595,2685,2685,5,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,4646276,2685,2685,5,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,6779094,2685,2685,5,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,8777025,2685,2685,5,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,6408618,2685,2685,5,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,263763,2685,2685,5,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,2556287,2685,2685,5,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,5817309,2685,2685,5,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,5759768,2685,2685,5,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,5658836,2685,2685,5,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,5162463,2685,2685,5,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,906487,2685,2685,5,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,6409660,2685,2685,5,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,759978,2685,2685,5,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,8813794,2685,2685,5,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,2452274,2685,2685,5,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,6688395,2685,2685,5,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,4296980,2685,2685,5,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,5085777,2685,2685,5,False,17/09/23
