name,id,guid,type,icon,deathTime,abilityName,abilityGuid,abilityType,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
Nugera,2,181593749,Evoker,Evoker-Augmentation,76029,Scorching Bomb,401621,4,33,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Lorellion,48,182995854,Paladin,Paladin-Holy,98041,Dazzled,403202,64,33,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Cebulaczyna,45,121577266,Hunter,Hunter-Marksmanship,8067,Glittering Surge,401819,64,34,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,9026,Scorching Bomb,401621,4,34,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,9026,Scorching Bomb,401621,4,34,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Cebulaczyna,45,121577266,Hunter,Hunter-Marksmanship,94203,Scorching Detonation,401525,4,35,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Cebulaczyna,45,121577266,Hunter,Hunter-Marksmanship,99173,Glittering Surge,401819,64,35,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Lefox,47,175528845,Shaman,Shaman-Restoration,177798,,,,35,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,75012,Scorching Bomb,401621,4,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,89646,Echoing Howl,410247,32,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,121945,,,,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Oprychbartek,46,180532497,Rogue,Rogue-Assassination,26869,,,,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Cebulaczyna,45,121577266,Hunter,Hunter-Marksmanship,73150,Scorching Detonation,401525,4,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,76019,Scorching Bomb,401621,4,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Arathil,5,150634218,Warlock,Warlock-Affliction,43071,Searing Breath,402051,4,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,50030,Melee,1,1,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,50621,Mass Disintegrate,402600,64,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Oprychbartek,46,180532497,Rogue,Rogue-Assassination,43071,Searing Breath,402051,4,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,70545,Mass Disintegrate,402600,64,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,70545,Mass Disintegrate,402600,64,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Cebulaczyna,45,121577266,Hunter,Hunter-Marksmanship,50668,Mass Disintegrate,402600,64,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,53864,Drifting Embers,402746,4,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Kryxoria,1,182687721,Priest,Priest-Holy,55767,,,,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,7999,Scorching Bomb,401621,4,8,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,8043,Glittering Surge,401819,64,8,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Cebulaczyna,45,121577266,Hunter,Hunter-Marksmanship,9018,Scorching Bomb,401621,4,8,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,54963,Drifting Embers,402746,4,9,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,95445,Drifting Embers,402746,4,9,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,98322,Glittering Surge,401819,64,9,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,3,False,31/08/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,45081,Searing Breath,402051,4,10,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,90539,Echoing Howl,410247,32,10,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,95116,Scorching Detonation,401525,4,10,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,115989,,,,11,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,191166,,,,11,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,191166,,,,11,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,191166,,,,11,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,191166,,,,11,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,10046,Scorching Bomb,401621,4,12,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,10139,Glittering Surge,401819,64,12,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,13710,,,,12,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,13710,,,,12,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,2089,,,,13,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,18353,,,,13,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,25857,,,,13,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,95018,Dazzled,403202,64,14,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,95137,Glittering Surge,401819,64,14,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,97545,Echoing Howl,410247,32,14,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,166992,Oblivion,401952,32,15,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,205804,Void Bomb,404062,32,15,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,224530,Blasting Scream,404754,64,15,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,115365,,,,16,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,205313,Void Bomb,404062,32,16,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,231089,Blasting Scream,404754,64,16,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,90232,Scorching Detonation,401525,4,17,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,100058,Dazzled,403202,64,17,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,102290,Echoing Howl,410247,32,17,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,51609,Echoing Howl,410247,32,18,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,173121,Melee,1,1,18,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,183786,Melee,1,1,18,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,91295,Drifting Embers,402746,4,19,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,118163,,,,19,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,240784,Destabilize,413070,1,19,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,8058,Scorching Bomb,401621,4,20,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,13888,,,,20,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,14521,Scorching Bomb,401621,4,20,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,131149,Lost In Space,404008,32,21,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,206538,Void Bomb,404062,32,21,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,211539,Void Bomb,404062,32,21,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,57826,Cauterize,87023,4,22,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,115341,,,,22,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,120272,,,,22,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,54332,Drifting Embers,402746,4,24,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,98032,Dazzled,403202,64,24,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,224724,Melee,1,1,24,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,211852,Melee,1,1,25,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,222142,,,,25,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,223549,Dread,404300,32,25,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,74985,Scorching Bomb,401621,4,26,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,89702,Echoing Howl,410247,32,26,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,95039,Dazzled,403202,64,26,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,93015,Drifting Embers,402746,4,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,95059,Dazzled,403202,64,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,95171,Glittering Surge,401819,64,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,171032,Melee,1,1,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,178853,Melee,1,1,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,197486,Cosmic Volley,411302,32,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,6046,Scorching Bomb,401621,4,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,57646,,,,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,63509,Scorching Bomb,401621,4,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,48594,Scorching Bomb,401621,4,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,51643,Scorching Detonation,401525,4,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,57047,,,,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,14033,Scorching Bomb,401621,4,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,16238,,,,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,18549,,,,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,131415,Lost In Space,404008,32,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,192985,,,,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,193103,,,,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,52139,Searing Breath,402051,4,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,73997,Drifting Embers,402746,4,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,75032,Scorching Bomb,401621,4,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,165863,Void Blast,411238,32,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,166307,Destabilize,413070,1,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,166470,Oblivion,401952,32,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,74946,Scorching Bomb,401621,4,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,99945,Dazzled,403202,64,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,184294,Melee,1,1,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Demonology,225854,,,,36,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,226622,Void Surge,404154,32,36,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,227303,Oblivion,401952,32,36,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,99216,Glittering Surge,401819,64,4,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,113825,Glittering Surge,401819,64,4,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,132802,Lost In Space,404008,32,4,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,90033,Melee,1,1,5,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,91719,Drifting Embers,402746,4,5,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,94162,Glittering Surge,401819,64,5,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,49037,,,,6,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,49756,,,,6,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,49834,,,,6,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,49834,,,,6,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,89045,Drifting Embers,402746,4,7,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,90511,Echoing Howl,410247,32,7,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,97026,Dazzled,403202,64,7,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,75034,Scorching Bomb,401621,4,8,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,77043,Scorching Bomb,401621,4,8,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,84237,,,,8,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,42596,Scorching Bomb,401621,4,9,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,43103,Searing Breath,402051,4,9,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,50837,Scorching Detonation,401525,4,9,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,3,False,07/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,5990,Scorching Bomb,401621,4,50,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,23147,Drifting Embers,402746,4,50,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,35454,Drifting Embers,402746,4,50,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,7124,Glittering Surge,401819,64,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,129995,End Existence,410611,32,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Peanutmage,212,180616658,Mage,Mage-Fire,129995,End Existence,410611,32,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,129995,End Existence,410611,32,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,129995,End Existence,410611,32,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,129995,End Existence,410611,32,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,129995,End Existence,410611,32,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,129995,End Existence,410611,32,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,129995,End Existence,410611,32,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,129995,End Existence,410611,32,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,129995,End Existence,410611,32,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,129995,End Existence,410611,32,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,37317,,,,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,228450,Destabilize,413070,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,230480,Dread,404300,32,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,230480,Dread,404300,32,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,54260,,,,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,74255,Scorching Detonation,401525,4,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,91050,Scorching Detonation,401525,4,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,6528,Scorching Bomb,401621,4,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,46815,Scorching Detonation,401525,4,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,60444,,,,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,191221,,,,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,211852,Melee,1,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,223362,Abyssal Breath,404499,32,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,54974,Drifting Embers,402746,4,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,3,False,17/09/23
