name,id,guid,type,icon,itemLevel,total,abilitiesName,abilitiesTotal,abilitiesType,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Mirror Image,1,64,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Healthstone,1,1,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Greater Invisibility,1,64,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Bärman,89,181432362,Warrior,Warrior-Fury,444,6,Spell Reflection,2,1,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Bärman,89,181432362,Warrior,Warrior-Fury,444,6,Impending Victory,2,1,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Bärman,89,181432362,Warrior,Warrior-Fury,444,6,Enraged Regeneration,1,1,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Bärman,89,181432362,Warrior,Warrior-Fury,444,6,Healthstone,1,1,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,445,4,Obsidian Scales,2,12,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,445,4,Refreshing Healing Potion,1,16,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,445,4,Renewing Blaze,1,4,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lorellion,48,182995854,Paladin,Paladin-Holy,443,2,Divine Protection,1,2,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lorellion,48,182995854,Paladin,Paladin-Holy,443,2,Lay on Hands,1,2,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Catherinee,44,180636202,Monk,Monk-Windwalker,444,3,Touch of Karma,2,1,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Catherinee,44,180636202,Monk,Monk-Windwalker,444,3,Diffuse Magic,1,8,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,7,Desperate Prayer,2,2,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,7,Fade,2,32,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,7,Dispersion,1,32,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,7,Refreshing Healing Potion,1,16,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,7,Healthstone,1,1,36,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,4,Renewal,2,8,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,4,Barkskin,1,8,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,4,Survival Instincts,1,1,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Kryxoria,1,182687721,Priest,Priest-Holy,445,7,Desperate Prayer,3,2,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Kryxoria,1,182687721,Priest,Priest-Holy,445,7,Fade,3,32,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Kryxoria,1,182687721,Priest,Priest-Holy,445,7,Refreshing Healing Potion,1,16,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,446,3,Desperate Prayer,2,2,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,446,3,Dispersion,1,32,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lefox,47,175528845,Shaman,Shaman-Restoration,443,3,Earth Shield,2,8,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lefox,47,175528845,Shaman,Shaman-Restoration,443,3,Astral Shift,1,1,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Pepko,17,178016999,Paladin,Paladin-Retribution,444,4,Shield of Vengeance,2,2,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Pepko,17,178016999,Paladin,Paladin-Retribution,444,4,Divine Protection,2,2,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,5,Obsidian Scales,2,12,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,5,Refreshing Healing Potion,1,16,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,5,Healthstone,1,1,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,5,Renewing Blaze,1,4,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,4,Obsidian Scales,2,12,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,4,Refreshing Healing Potion,1,16,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,4,Healthstone,1,1,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Cebulaczyna,45,121577266,Hunter,Hunter-Marksmanship,445,2,Exhilaration,1,1,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Cebulaczyna,45,121577266,Hunter,Hunter-Marksmanship,445,2,Refreshing Healing Potion,1,16,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Arathil,5,150634218,Warlock,Warlock-Affliction,446,4,Dark Pact,1,1,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Arathil,5,150634218,Warlock,Warlock-Affliction,446,4,Unending Resolve,1,32,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Arathil,5,150634218,Warlock,Warlock-Affliction,446,4,Mortal Coil,1,32,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Arathil,5,150634218,Warlock,Warlock-Affliction,446,4,Healthstone,1,1,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,7,Crimson Vial,3,8,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,7,Feint,3,1,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,7,Refreshing Healing Potion,1,16,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Blazing Barrier,4,4,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Mirror Image,1,64,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Refreshing Healing Potion,1,16,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Greater Invisibility,1,64,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Prohus,3,181500240,Evoker,Evoker-Preservation,445,3,Renewing Blaze,2,4,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Prohus,3,181500240,Evoker,Evoker-Preservation,445,3,Obsidian Scales,1,12,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,8,Desperate Prayer,3,2,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,8,Fade,3,32,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,8,Refreshing Healing Potion,1,16,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,8,Healthstone,1,1,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Catherinee,44,180636202,Monk,Monk-Windwalker,444,5,Touch of Karma,2,1,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Catherinee,44,180636202,Monk,Monk-Windwalker,444,5,Dampen Harm,1,1,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Catherinee,44,180636202,Monk,Monk-Windwalker,444,5,Diffuse Magic,1,8,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Catherinee,44,180636202,Monk,Monk-Windwalker,444,5,Refreshing Healing Potion,1,16,4,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,2,Barkskin,1,8,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,2,Renewal,1,8,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,446,3,Desperate Prayer,1,2,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,446,3,Refreshing Healing Potion,1,16,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,446,3,Fade,1,32,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lefox,47,175528845,Shaman,Shaman-Restoration,443,1,Healthstone,1,1,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Pepko,17,178016999,Paladin,Paladin-Retribution,444,3,Shield of Vengeance,1,2,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Pepko,17,178016999,Paladin,Paladin-Retribution,444,3,Divine Protection,1,2,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Pepko,17,178016999,Paladin,Paladin-Retribution,444,3,Lay on Hands,1,2,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Oprychbartek,46,180532497,Rogue,Rogue-Assassination,445,1,Healthstone,1,1,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,2,Renewing Blaze,1,4,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,2,Obsidian Scales,1,12,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,2,Refreshing Healing Potion,1,16,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,2,Obsidian Scales,1,12,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Cebulaczyna,45,121577266,Hunter,Hunter-Marksmanship,445,1,Refreshing Healing Potion,1,16,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,3,Refreshing Healing Potion,1,16,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,3,Feint,1,1,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,3,Healthstone,1,1,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,3,Refreshing Healing Potion,1,16,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,3,Healthstone,1,1,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,3,Blazing Barrier,1,4,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,446,1,Obsidian Scales,1,12,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lorellion,48,182995854,Paladin,Paladin-Holy,443,1,Divine Protection,1,2,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,4,Desperate Prayer,2,2,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,4,Fade,2,32,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Catherinee,44,180636202,Monk,Monk-Windwalker,444,1,Touch of Karma,1,1,5,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,5,Barkskin,2,8,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,5,Renewal,2,8,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,5,Refreshing Healing Potion,1,16,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lefox,47,175528845,Shaman,Shaman-Restoration,443,2,Astral Shift,1,1,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lefox,47,175528845,Shaman,Shaman-Restoration,443,2,Healthstone,1,1,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,446,2,Desperate Prayer,1,2,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,446,2,Refreshing Healing Potion,1,16,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Kryxoria,1,182687721,Priest,Priest-Holy,445,2,Desperate Prayer,1,2,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Kryxoria,1,182687721,Priest,Priest-Holy,445,2,Fade,1,32,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Pepko,17,178016999,Paladin,Paladin-Retribution,444,5,Shield of Vengeance,3,2,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Pepko,17,178016999,Paladin,Paladin-Retribution,444,5,Divine Protection,2,2,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,4,Obsidian Scales,3,12,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,4,Renewing Blaze,1,4,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,2,Refreshing Healing Potion,1,16,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,2,Obsidian Scales,1,12,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Cebulaczyna,45,121577266,Hunter,Hunter-Marksmanship,445,1,Refreshing Healing Potion,1,16,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Arathil,5,150634218,Warlock,Warlock-Affliction,446,3,Dark Pact,1,1,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Arathil,5,150634218,Warlock,Warlock-Affliction,446,3,Unending Resolve,1,32,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Arathil,5,150634218,Warlock,Warlock-Affliction,446,3,Healthstone,1,1,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,6,Crimson Vial,2,8,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,6,Refreshing Healing Potion,1,16,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,6,Feint,1,1,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,6,Healthstone,1,1,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,6,Cloak of Shadows,1,1,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Blazing Barrier,3,4,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Alter Time,1,64,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Refreshing Healing Potion,1,16,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Healthstone,1,1,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,7,Greater Invisibility,1,64,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,446,1,Obsidian Scales,1,12,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lorellion,48,182995854,Paladin,Paladin-Holy,443,1,Divine Protection,1,2,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,8,Fade,4,32,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,8,Desperate Prayer,2,2,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,8,Dispersion,1,32,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,8,Healthstone,1,1,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Catherinee,44,180636202,Monk,Monk-Windwalker,444,4,Touch of Karma,2,1,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Catherinee,44,180636202,Monk,Monk-Windwalker,444,4,Dampen Harm,1,1,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Catherinee,44,180636202,Monk,Monk-Windwalker,444,4,Diffuse Magic,1,8,6,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,2,Barkskin,1,8,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,2,Renewal,1,8,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lefox,47,175528845,Shaman,Shaman-Restoration,443,1,Astral Shift,1,1,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,446,2,Desperate Prayer,1,2,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Shlauffu,18,182304349,Priest,Priest-Shadow,446,2,Refreshing Healing Potion,1,16,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Gunqer,16,118902570,Druid,Druid-Restoration,446,1,Healthstone,1,1,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Pepko,17,178016999,Paladin,Paladin-Retribution,444,2,Shield of Vengeance,1,2,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Pepko,17,178016999,Paladin,Paladin-Retribution,444,2,Divine Protection,1,2,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,4,Refreshing Healing Potion,1,16,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,4,Obsidian Scales,1,12,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,4,Renewing Blaze,1,4,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Killeen,6,181540927,Evoker,Evoker-Devastation,445,4,Healthstone,1,1,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,2,Refreshing Healing Potion,1,16,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,2,Obsidian Scales,1,12,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Arathil,5,150634218,Warlock,Warlock-Affliction,446,2,Dark Pact,1,1,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Arathil,5,150634218,Warlock,Warlock-Affliction,446,2,Unending Resolve,1,32,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Cebulaczyna,45,121577266,Hunter,Hunter-Marksmanship,445,1,Refreshing Healing Potion,1,16,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,2,Refreshing Healing Potion,1,16,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Grubi,7,180755381,Rogue,Rogue-Assassination,445,2,Feint,1,1,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,3,Blazing Barrier,2,4,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Peanutmage,19,180616658,Mage,Mage-Fire,445,3,Refreshing Healing Potion,1,16,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lorellion,48,182995854,Paladin,Paladin-Holy,443,2,Divine Protection,1,2,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Lorellion,48,182995854,Paladin,Paladin-Holy,443,2,Lay on Hands,1,2,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,6,Fade,3,32,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,6,Desperate Prayer,1,2,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,6,Refreshing Healing Potion,1,16,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,6,Healthstone,1,1,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Catherinee,44,180636202,Monk,Monk-Windwalker,444,1,Touch of Karma,1,1,7,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Qquo,8,165177271,Priest,Priest-Shadow,445,1,Fade,1,32,8,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,3,Barkskin,2,8,9,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
Meeow,43,143983765,Druid,Druid-Feral,447,3,Renewal,1,8,9,rJCBy4YM6GRc2vb1,2685,Scalecommander Sarkareth,5,0,False,31/08/23
